エッヂの名無し<>sage<>2026/03/21(土) 18:36:22.669 ID:VTUhkerbH<> 千葉県印西市の駅前一等地でデータセンター（DC）建設が計画され近隣住民が反対している問題について、藤代健吾市長は23日、オンラインでの定例会見で「法令に基づく民間業者による民間地での開発事業について認めないことはできない」と述べた。市は、事業主との開発事業の事前協議書を締結したといい、建設への事実上のゴーサインを出した形だ。<br><br>　予定地は北総線千葉ニュータウン中央駅の前。住民らから反対の声が出ているほか、藤代市長も異論を唱えてきた。<br><br>　市景観審議会が11月、市民が使えるオープンスペースの供出や地域住民との連携などの付帯意見を市長に答申。事業主は付帯意見について対応すると回答したという。<br><br>　これを受け、市は市の指導要綱に基づく事前協議書の締結のほか地区計画の適合通知を出した。藤代市長は会見で「現行のルールにのっとっている以上は我々としては認めざるを得ない」と述べ、事業主は住民への説明を続けてもらいたいと強調した。市は市独自の街づくりのルールについて検討している。<br>https://i.imgur.com/qf7DnlC.jpeg<br>https://i.imgur.com/geXoxbB.jpeg<br>https://i.imgur.com/DKbd8v2.jpeg<br>https://i.imgur.com/LyaVckz.jpeg <>【悲報】駅前にデータセンター建設、市長が「認めざるを得ない」と発言。住民「人が入れない施設を作っていいのか！」と反発も
エッヂの名無し<><>2026/03/21(土) 18:38:47.816 ID:R6m7DGprZ<> 周辺の気候変わるレベルで廃熱やべえとか聞いた <>
エッヂの名無し<><>2026/03/21(土) 18:39:05.173 ID:y.jEKAFcR<> &gt;&gt;10<br>でも印西って住宅地の近くにもデータセンター出来るとかで反対してなかった？ <>
エッヂの名無し<><>2026/03/21(土) 18:39:13.940 ID:sv8C6/bDu<> &gt;&gt;5<br>あるぞ <>
エッヂの名無し<><>2026/03/21(土) 18:39:27.000 ID:i4gx7Ni5b<> 駅前に作るのは意味不明やな <>
エッヂの名無し<><>2026/03/21(土) 18:39:33.955 ID:z3Iqh9WAE<> ホアキン・フェニックスも絶賛 <>
エッヂの名無し<>sage<>2026/03/21(土) 18:39:43.486 ID:VTUhkerbH<> 公園とか！ショッピングモールとか！そういうのやないと嫌なの！ <>
エッヂの名無し<><>2026/03/21(土) 18:39:44.525 ID:5vXBTZjmI<> 有効活用やろ <>
エッヂの名無し<><>2026/03/21(土) 18:39:50.332 ID:n7DRYwrpp<> そもそもオフィスビルって部外者入れないのが普通だろ… <>
エッヂの名無し<><>2026/03/21(土) 18:39:50.424 ID:535LLSnrf<> この前のテレビでは非常用発電のディーゼルエンジンの音と煙がやばいってやってた <>
エッヂの名無し<><>2026/03/21(土) 18:40:10.653 ID:JnnT4NeLT<> 人入れるようにしたら？<br>屋上にスポーツ施設とか作ればええんやないの <>
エッヂの名無し<><>2026/03/21(土) 18:40:22.227 ID:wsWwrHobs<> 龍ケ崎とかでやればええのにな<br>住みたい街ランキングトップランカーの印西様でやる必要はない <>
エッヂの名無し<><>2026/03/21(土) 18:40:34.588 ID:6JAV/RuxO<> 駅前にデータセンターあっても嬉しくないわな<br>なんも買えんし邪魔なだけやん <>
エッヂの名無し<><>2026/03/21(土) 18:40:56.795 ID:Hwzavw3Lw<> くそどうでもいい<br>こんなことに熱くなれるやつってすげぇなバカやろ <>
エッヂの名無し<><>2026/03/21(土) 18:41:00.999 ID:iBwxv9TBI<> データセンターってそんな立地のええとこに作る意味あるんか？<br>従業員は通いやすいんやろうけど客呼ぶようなもんでもないし郊外じゃダメなんか？ <>
エッヂの名無し<><>2026/03/21(土) 18:41:02.990 ID:Km3ths2.c<> &gt;&gt;17<br>熊谷並のインチキ街を作る千葉県民最低だな <>
エッヂの名無し<><>2026/03/21(土) 18:41:10.030 ID:xG0X599s8<> 毎月一万円くれるてなればみんな許すと思う <>
エッヂの名無し<><>2026/03/21(土) 18:41:37.466 ID:ThxkJ4mSj<> &gt;&gt;17<br>ネッツくらい影響ありそう<br>https://i.imgur.com/Xn5qG86.png <>
エッヂの名無し<><>2026/03/21(土) 18:41:37.894 ID:Xliisg8P8<> &gt;&gt;22<br>うおw <>
エッヂの名無し<><>2026/03/21(土) 18:41:46.489 ID:oM9Yj7tle<> &gt;&gt;15<br>受け入れても過疎やろ <>
エッヂの名無し<><>2026/03/21(土) 18:41:51.246 ID:IkTeicQuA<> データセンター的には人通り多くて目立つ所に建つ利点あるんかね<br>土地代に対するメリット薄そう <>
エッヂの名無し<><>2026/03/21(土) 18:42:19.556 ID:5CJfZjJnt<> ごみ処理場が来るよりええやろ <>
エッヂの名無し<><>2026/03/21(土) 18:42:26.427 ID:lcSGo5Nmr<> なんで駅前？<br>輸送コストとかそんなかかるの？ <>
エッヂの名無し<><>2026/03/21(土) 18:42:30.668 ID:HbfxrYPwc<> いいっしょ<br>駅前一等地いうけど写真見る限り人も建物もおらんし、データセンターにするくらいしかなさそうだったよな <>
エッヂの名無し<><>2026/03/21(土) 18:42:34.378 ID:IV70cCBOG<> 単純になんで駅前なんや？<br>たかが印西とはいえ駅から離れたほうが安くつくやろ <>
エッヂの名無し<><>2026/03/21(土) 18:42:34.977 ID:h96TaoSez<> &gt;&gt;33<br>ズル林 カネッツほんますき <>
エッヂの名無し<><>2026/03/21(土) 18:42:36.378 ID:gFxur35Ir<> &gt;&gt;5<br>一応ある<br>昼とかやと聞こえないくらいやけど夜なら聞こえるくらい <>
エッヂの名無し<><>2026/03/21(土) 18:42:52.810 ID:ojXjWAQou<> 実際なんでわざわざ駅前に作るの？<br>山の中でも構わない施設やろ？ <>
エッヂの名無し<><>2026/03/21(土) 18:42:54.671 ID:zMgTrc3Zd<> まあ田舎過ぎるとインフラがととのってないから<br>駅前じゃないと費用がかかりすぎるんだろうな <>
エッヂの名無し<><>2026/03/21(土) 18:43:00.663 ID:454Bl5i6J<> 敷地があればええんやろ？<br>何も駅前に立てる必要ないやん <>
エッヂの名無し<><>2026/03/21(土) 18:43:09.293 ID:Bqe5aDEmu<> 田舎は駅利用せんやろ <>
エッヂの名無し<><>2026/03/21(土) 18:43:10.816 ID:aQ5NtSnPv<> &gt;&gt;36<br>確かにデータセンター側にメリットあるんかね <>
エッヂの名無し<><>2026/03/21(土) 18:43:11.421 ID:1nI4AcJGM<> ちょっと前にテレビでやってたな<br>定期的に停電時用の自家発電設備の点検で騒音とくっさい煙出すらしい <>
エッヂの名無し<><>2026/03/21(土) 18:43:26.666 ID:VHHwnDr0h<> ニュータウンって名前もはや負のイメージしか湧かんわ <>
エッヂの名無し<><>2026/03/21(土) 18:43:29.681 ID:3yaYV2e3W<> 地域経済に与える恩恵がなさすぎるんだよな<br>原発みたいに補助金貰えるわけでもないし <>
エッヂの名無し<><>2026/03/21(土) 18:43:40.337 ID:BIlCOnIL3<> &gt;&gt;5<br>予備電源としてディーゼル発電使っとる<br>定期的に稼働して周りに騒音とディーゼルの煙撒き散らすで <>
エッヂの名無し<><>2026/03/21(土) 18:43:40.373 ID:9xOpLcwmw<> 駅前である必要ないと思うけど回線太くなっていいじゃない <>
エッヂの名無し<><>2026/03/21(土) 18:43:41.821 ID:y0kB8E2Qo<> ワイのとこの駅前なんか葬儀屋やぞ <>
エッヂの名無し<><>2026/03/21(土) 18:43:55.954 ID:oM9Yj7tle<> データセンター勤務してる奴以外ほぼ入れないし地域住民にはなんのメリットもないしな <>
エッヂの名無し<><>2026/03/21(土) 18:43:56.832 ID:i4gx7Ni5b<> &gt;&gt;48<br>嫌すぎる<br>それは反対するわ <>
エッヂの名無し<><>2026/03/21(土) 18:44:01.493 ID:7s3zNVqrP<> 邪府にITは早かった<br>大人しくFAX送っとけ <>
エッヂの名無し<><>2026/03/21(土) 18:44:04.238 ID:N/WUGKhzt<> 横須賀市「大きな工場跡地が出来る予定です」<br>こうなってからだと遅いぞ <>
エッヂの名無し<><>2026/03/21(土) 18:44:07.408 ID:C1JYs5L9A<> &gt;人が入れない施設<br>これオープンワールドのゲームみたいな表現で好き <>
エッヂの名無し<><>2026/03/21(土) 18:44:10.290 ID:HbfxrYPwc<> &gt;&gt;33<br>ひぇ～<br>ネッツの熱がヤバいんやな <>
エッヂの名無し<><>2026/03/21(土) 18:44:12.792 ID:gFtdiR4so<> 千葉ニュータウンとか北総線高すぎて過疎ってるからまぁいいじゃんそういうの <>
エッヂの名無し<><>2026/03/21(土) 18:44:17.033 ID:HOvuBHSDe<> そもそも賑わってないから駅前にデータセンター作れたんやろ <>
エッヂの名無し<><>2026/03/21(土) 18:44:24.131 ID:AUZSuo5ie<> 印西とかデータセンターのおかげで固定資産税儲かってるしそれ活用して子育て支援して人口増えまくっとるのにな<br>今になってデータセンター否定するんか <>
エッヂの名無し<><>2026/03/21(土) 18:44:25.261 ID:I4G2qKSrZ<> 場所がよくないやろ <>
エッヂの名無し<><>2026/03/21(土) 18:44:33.377 ID:NvzuGbNdt<> 駅前に置く意味ってなんかあるんか？ <>
エッヂの名無し<><>2026/03/21(土) 18:44:42.319 ID:uhaRO70FR<> &gt;&gt;47<br>住人に嫌がらせ出来るやん<br>広大な土地に何出来るかワクワクしてた奴等の思いを踏みにじって気持ちよくなれる <>
エッヂの名無し<><>2026/03/21(土) 18:44:44.233 ID:gFxur35Ir<> &gt;&gt;43<br>電力の問題とかちゃうか <>
エッヂの名無し<><>2026/03/21(土) 18:45:00.446 ID:weccbhfwz<> 印西市人なんかいないだろ <>
エッヂの名無し<><>2026/03/21(土) 18:45:03.245 ID:AL3PlME5s<> データセンターってむしろ勤務する人も少なくて水も安い田舎に作るべきじゃねーの <>
エッヂの名無し<><>2026/03/21(土) 18:45:07.870 ID:2jbzyGoxy<> 印西ってデータセンター作るくらい地盤が安定してるってマンションとかの売りにしてたと思ったのだが <>
エッヂの名無し<><>2026/03/21(土) 18:45:26.061 ID:dIGvPde4z<> データセンターはここやでってバラしてええもんなんか <>
エッヂの名無し<>sage<>2026/03/21(土) 18:45:33.021 ID:VTUhkerbH<> こういうのがほしいの！<br><br>https://i.imgur.com/kCsrPCi.jpeg<br>https://i.imgur.com/65WTfWL.jpeg<br>https://i.imgur.com/upJjlAD.jpeg <>
エッヂの名無し<><>2026/03/21(土) 18:45:36.392 ID:ZHWA.mch7<> 駅前にDCは要らないんちゃう <>
エッヂの名無し<><>2026/03/21(土) 18:45:46.042 ID:HbfxrYPwc<> &gt;&gt;64<br>いま人おらんし、データセンター建てれば警備員とかメンテナンスの人とかで多少は人増えるんちゃうの <>
エッヂの名無し<><>2026/03/21(土) 18:46:54.312 ID:QYwC2Qs5e<> 低階層は商業施設にして高階層をデータセンターにすることは出来ないの? <>
エッヂの名無し<><>2026/03/21(土) 18:46:55.628 ID:W9tUC4oOU<> 自家発定期点検なんかどのビルでもやっとるがな… <>
エッヂの名無し<><>2026/03/21(土) 18:46:58.309 ID:HbfxrYPwc<> &gt;&gt;71<br>これ系って植物に侵食されてすぐ錆び錆びの汚ったない街になるやん<br>虫も集まってくるから人も寄り付かんようになるし <>
エッヂの名無し<><>2026/03/21(土) 18:46:58.383 ID:Cg4QiW51Z<> データセンター嫌がる理由は知らんけど、駅前に建てる必要はあるんかな？ <>
エッヂの名無し<><>2026/03/21(土) 18:47:04.928 ID:dnPter.9P<> &gt;&gt;28<br>店作ったって買う奴いねーし <>
エッヂの名無し<><>2026/03/21(土) 18:47:15.660 ID:zMgTrc3Zd<> 人口減少が確定してるから駅前にデータセンター作るのは理にかなってるで<br>住んでる人はそういう街には未来ないことを悟って移住するのが正しい <>
エッヂの名無し<><>2026/03/21(土) 18:47:19.807 ID:t3AuN.B0I<> 駅前野一等地が空いてる時点でもうその街は終わってる <>
エッヂの名無し<><>2026/03/21(土) 18:47:33.974 ID:jGYgsygen<> 職員は車通勤な模様 <>
エッヂの名無し<><>2026/03/21(土) 18:47:34.867 ID:oM9Yj7tle<> データセンターで働いた事あるけど入館手続きだけで1時間近くかかってクソ面倒だったな<br>トイレ行くのにも一々申請書書かないといけないし <>
エッヂの名無し<>sage<>2026/03/21(土) 18:47:35.326 ID:Fpe8VN2PY<> &gt;&gt;68<br>データ利用者からの距離も大事なんじゃないの？ <>
エッヂの名無し<><>2026/03/21(土) 18:47:35.512 ID:fFEJYCh30<> まあ駅前には絶対いらんよな <>
エッヂの名無し<><>2026/03/21(土) 18:48:16.409 ID:zpcgN84xJ<> 過疎地域の土地を使ってやってんのに文句言うな <>
エッヂの名無し<><>2026/03/21(土) 18:48:26.921 ID:MYbeUGSKS<> ジャップはデータセンターとかいらんやろ別に <>
エッヂの名無し<><>2026/03/21(土) 18:48:28.255 ID:weccbhfwz<> 千葉ニュータウンとかしでにでかいイオンあるやんけ <>
エッヂの名無し<><>2026/03/21(土) 18:48:38.145 ID:9p1.dGtxh<> データセンターマジでいらん<br>AIのノウハウは国外で蓄積なのにエネルギーや水は日本に消費させようってことだよね？<br>日本はなんも得られないじゃんそれどころか減ってく一方 <>
エッヂの名無し<><>2026/03/21(土) 18:48:44.380 ID:9UBnHhjvo<> マジでなんで駅前に作るの？ <>
エッヂの名無し<><>2026/03/21(土) 18:49:42.713 ID:2PWKcSsix<> 嫌なら住民でその土地買って好きなもん作ればええやん<br>民間業者が自分の土地に作るんだからケチつけんなや <>
エッヂの名無し<><>2026/03/21(土) 18:49:46.558 ID:y0kB8E2Qo<> &gt;&gt;64<br>イオンの隣の商業地に商業施設建てる企業がおらんくて安かったんちゃうかな<br>市が住宅地に指定せんかったのが敗因な気がする <>
エッヂの名無し<><>2026/03/21(土) 18:49:56.806 ID:8AL0JwQCR<> 千葉に住んでる時点で頭おかしい奴しかいないよな <>
エッヂの名無し<><>2026/03/21(土) 18:49:57.024 ID:BkDzW0QoI<> 他に金だす奴いなかったんやろ<br>しゃーないわ <>
エッヂの名無し<><>2026/03/21(土) 18:50:15.524 ID:LOzuoDK0u<> 地方の駅前って1等地やなくて車が使えん不便な空白地帯やろ <>
エッヂの名無し<><>2026/03/21(土) 18:50:16.754 ID:61Aiuz3Br<> &gt;&gt;64<br>トラブル時に電車で人を送り込める<br>千葉は道路事情悪いから駅前以外はデメリットがすごいんや <>
エッヂの名無し<><>2026/03/21(土) 18:50:21.933 ID:P0uG1kVkO<> 火葬場とデータセンターどっちがいらない？ <>
エッヂの名無し<><>2026/03/21(土) 18:50:27.658 ID:68BQ9Lttk<> 安くて整備された駅近の土地があるならそこでええやろ<br>わざわざ外れに作るメリットも別にない <>
エッヂの名無し<><>2026/03/21(土) 18:50:31.593 ID:2jbGnsCSw<> &gt;&gt;76<br>高輪ゲートウェイシティみたいな高層階の屋内につくるしかないんかね<br>維持費どんだけかかるんか知らんけど <>
エッヂの名無し<><>2026/03/21(土) 18:50:34.542 ID:.W9PjIBDj<> 中華に土地売ってマンション建ててもらうか&#128513; <>
エッヂの名無し<><>2026/03/21(土) 18:50:45.591 ID:vwnl0MxCK<> &gt;&gt;35<br>田舎もんがレスしてくるな <>
エッヂの名無し<><>2026/03/21(土) 18:51:13.790 ID:E2vf2K.VP<> データーセンターって莫大な電力いるから地下に丁度いい送電管路が空いてたんじゃね <>
エッヂの名無し<><>2026/03/21(土) 18:51:24.200 ID:UiO2i9/y2<> 冗談抜きに駅前に建てる意味ある？ <>
エッヂの名無し<><>2026/03/21(土) 18:51:25.057 ID:wxl/Swy7T<> &gt;&gt;100<br>お前の負けや <>
エッヂの名無し<><>2026/03/21(土) 18:51:29.000 ID:5DkhglG4H<> &gt;&gt;100<br>田舎モンに負けてて草 <>
エッヂの名無し<><>2026/03/21(土) 18:51:32.908 ID:X3fK//ztu<> &gt;&gt;74<br>サーバーやネットワーク機器の入搬出がかなり頻繁にあるから無理やね <>
エッヂの名無し<><>2026/03/21(土) 18:51:35.720 ID:vnLYKRITA<> 死ねや老害ジジイども <>
エッヂの名無し<><>2026/03/21(土) 18:51:40.674 ID:vL3MRABls<> 駅前にいらんけど<br>他のを建てる金もない <>
エッヂの名無し<><>2026/03/21(土) 18:51:55.848 ID:vwnl0MxCK<> &gt;&gt;103<br>&gt;&gt;104<br>ここにも田舎もん、発見 <>
エッヂの名無し<><>2026/03/21(土) 18:51:57.854 ID:wkzinLfMn<> &gt;&gt;36<br>社員の通勤・周辺施設の利用が楽 <>
エッヂの名無し<><>2026/03/21(土) 18:51:59.073 ID:sz3o7iRzT<> でかいデータセンターは低周波のブーンって音が深夜に響くんだよな<br>人によってはすごく気になるんだよね<br>個人差があるから訴えても気のせいとかで片付けられる最悪なタイプの公害 <>
エッヂの名無し<><>2026/03/21(土) 18:52:02.067 ID:hWz70UX1O<> ワイの好きな子の実家の最寄駅やん <>
エッヂの名無し<><>2026/03/21(土) 18:52:04.172 ID:TC/vpfUhH<> 建てる側としてもわざわざ土地が割高の駅前に建てるのは損な気がするけどそういうものちゃうんか？ <>
エッヂの名無し<><>2026/03/21(土) 18:52:25.063 ID:61Aiuz3Br<> &gt;&gt;74<br>商業施設としての需要が無い<br>隣イオンやし <>
エッヂの名無し<><>2026/03/21(土) 18:52:28.729 ID:41dk/GM8L<> 晴海周辺のトラブル見てるとデータセンターの方が遥かにマシじゃね<br>ガチの田舎でもないし民泊の拠点にされる可能性ゼロじゃない <>
エッヂの名無し<><>2026/03/21(土) 18:52:29.573 ID:vnLYKRITA<> 日本の発展の足を引っ張る環境左翼を殺せ <>
エッヂの名無し<><>2026/03/21(土) 18:52:39.164 ID:wxl/Swy7T<> &gt;&gt;105<br>タワマンのテナントみたいに低層階をデータセンターにすればいけるか・・・？ <>
エッヂの名無し<><>2026/03/21(土) 18:52:55.895 ID:9UBnHhjvo<> こういう批判まで「老害ガー」で片付けようとする基地外もおるんやな <>
エッヂの名無し<><>2026/03/21(土) 18:53:03.668 ID:vnLYKRITA<> 老害を生かしてたら国ごと沈むぞ？ <>
エッヂの名無し<><>2026/03/21(土) 18:53:33.568 ID:s628wuXro<> もっと安い土地でええやろ <>
エッヂの名無し<><>2026/03/21(土) 18:53:33.616 ID:P0uG1kVkO<> 事業所扱いとするのも違う気がするし、かといって工場扱い出来るほどのもんでもないし扱いに難しい部類やねデータセンターは<br>争ってんのもどうやらこの部分みたいやし <>
エッヂの名無し<><>2026/03/21(土) 18:53:39.815 ID:W7g0vX9zr<> ざまああああああああああああああああ！！！！！！！！ <>
エッヂの名無し<>sage<>2026/03/21(土) 18:53:47.456 ID:Tgp5W1XHv<> 単に自分の理解できないものを周りに置きたくないだけやろ<br>ほんまジジババども退場せんとこの国の未来ないわ <>
エッヂの名無し<><>2026/03/21(土) 18:53:59.369 ID:b/wHzf3vk<> 都会でよくある低層階が商業施設で5階くらいからオフィスみたいな感じの作りにはできんのか？<br>1階だけスーパーにするとかダメなんか <>
エッヂの名無し<><>2026/03/21(土) 18:53:59.643 ID:j/hG50P5E<> なんで駅前なんや、通勤に便利とか？ <>
エッヂの名無し<><>2026/03/21(土) 18:54:00.868 ID:Hop9noh6q<> 東京の植民地に相応しいやん <>
エッヂの名無し<><>2026/03/21(土) 18:54:07.734 ID:MYbeUGSKS<> 老害がイライラしてて草 <>
エッヂの名無し<><>2026/03/21(土) 18:54:10.517 ID:Wf5mck85r<> &gt;&gt;82<br>頻尿わい働けないやん <>
エッヂの名無し<><>2026/03/21(土) 18:54:16.046 ID:3uKMp7Vkv<> データセンターは現行ではオフィスあつかいだからどこでも建てれるんやっけ？<br>実体は工場なのに <>
エッヂの名無し<><>2026/03/21(土) 18:54:17.214 ID:AylllpDhK<> 周りの店とかは客増えるから嬉しいのでOK <>
エッヂの名無し<><>2026/03/21(土) 18:54:18.056 ID:X3fK//ztu<> &gt;&gt;116<br>セキュリティ的にも用がないのに敷地内に入られるのですらあかんからね<br>タワマンの住民がめっちゃ不便な思いする前提ならできるけど、需要は無いやろな <>
エッヂの名無し<><>2026/03/21(土) 18:54:30.100 ID:gbdlD5kBn<> データセンタなんかよりスタジアム作れよ <>
エッヂの名無し<><>2026/03/21(土) 18:54:30.861 ID:qI.JDhm2H<> べつに良くないか<br>他にたてるもんのない需要のない土地を有効活用してるだけやし <>
エッヂの名無し<><>2026/03/21(土) 18:54:56.456 ID:FVTGUfHFz<> 1階にマック作ろうや <>
エッヂの名無し<><>2026/03/21(土) 18:55:03.593 ID:XY638e3Lb<> &gt;&gt;51<br>そんなもん10kVA以上の発電機持ってたらどこの会社でも同じやろ<br> <>
エッヂの名無し<><>2026/03/21(土) 18:55:04.531 ID:cTb/dYWM2<> 駅前商業施設なんて都内すらスカスカのところザラやん <>
エッヂの名無し<><>2026/03/21(土) 18:55:05.684 ID:gQULuOl6t<> 駅前にはいらんけど、他に建てるものもないんだからどうしようもなくね <>
エッヂの名無し<><>2026/03/21(土) 18:55:14.053 ID:BIlCOnIL3<> &gt;&gt;122<br>ディーゼルの煙モクモクやぞ <>
エッヂの名無し<><>2026/03/21(土) 18:55:14.884 ID:1FTswDU7W<> 暑い所にデータセンター作るんか？ <>
エッヂの名無し<><>2026/03/21(土) 18:55:26.351 ID:Bqe5aDEmu<> ほんならあのエッヂビル建てろよ<br> <>
エッヂの名無し<><>2026/03/21(土) 18:55:31.685 ID:1hwxuaR4L<> 日本のゴルフ場全部潰してデータセンターにすればいいのに <>
エッヂの名無し<><>2026/03/21(土) 18:55:47.517 ID:RsaOFFKkv<> こういう理由もある<br><br>戦争で「データセンター」狙われる新時代？<br>https://news.yahoo.co.jp/articles/72e4c5e9f81ce3d9596b93598640a092f6f45e1b <>
エッヂの名無し<><>2026/03/21(土) 18:55:55.753 ID:MLVzdWDbD<> 奇遇やなイッチ、ワイも昨日見てた<br>なんか怖いわ<br>https://i.imgur.com/laTM0XM.jpeg <>
エッヂの名無し<><>2026/03/21(土) 18:55:56.977 ID:SOfty7qTI<> データセンターは地下に作れよ <>
エッヂの名無し<><>2026/03/21(土) 18:56:15.169 ID:E9fBxdcVO<> なんでわざわざ駅前なんて土地代高そうな所に作るんや？ <>
エッヂの名無し<><>2026/03/21(土) 18:56:15.275 ID:qBfD5BRww<> &gt;&gt;111<br>これ地味にきしょい <>
エッヂの名無し<><>2026/03/21(土) 18:56:37.407 ID:gbdlD5kBn<> 印西市じゃタワマン作っても売れないよな<br>ショッピングセンターはもうあるんやっけ <>
エッヂの名無し<><>2026/03/21(土) 18:56:50.957 ID:.KFk/ZQPs<> データセンターとか山の中でええやろ <>
エッヂの名無し<><>2026/03/21(土) 18:56:53.539 ID:LOzuoDK0u<> あんま詳しくないけど駅って停電になりにくいように2つくらい別の場所から電気引いとるよな<br>データセンターならそれを利用したいんやないの <>
エッヂの名無し<><>2026/03/21(土) 18:57:02.074 ID:4CJn9s088<> &gt;&gt;79<br>印西は人口自体は増えとるんやがその主な要因が今沢山立ってるデータセンターから固定資産税取ってその金を子育て環境の整備に回しとるからなんや<br>データセンターに生かされとる市なんや <>
エッヂの名無し<><>2026/03/21(土) 18:57:03.104 ID:gbdlD5kBn<> &gt;&gt;144<br>千葉ニュータウン中央駅なんてド田舎やぞ <>
エッヂの名無し<><>2026/03/21(土) 18:57:08.300 ID:HpNugk/iR<> 駅前の整備とかに税金突っ込んでると考えたらデータセンター建てられてもなという気持ちは判る<br>空き地よりはマシかも知れないけど住民からすりゃガッカリよな <>
エッヂの名無し<><>2026/03/21(土) 18:57:09.688 ID:R5ZOYIfx3<> 印西で資産価値もクソもねえだろ <>
エッヂの名無し<><>2026/03/21(土) 18:57:23.186 ID:4rTWcE4kG<> 外気温がクソ低いこの世の果てみたいな場所に作ればええやん <>
エッヂの名無し<><>2026/03/21(土) 18:57:25.475 ID:lJiJ4kVmi<> 壁を全面黒にしてアラサカみたいにしてほしい <>
エッヂの名無し<><>2026/03/21(土) 18:57:28.495 ID:fpOAEscZn<> 単純に近くに住んでる奴が景色潰されるのが嫌って話なだけやろ <>
エッヂの名無し<><>2026/03/21(土) 18:57:34.359 ID:SOfty7qTI<> クーラーガンガン回すんだし周辺地域はクソ暑くなるやろな <>
エッヂの名無し<><>2026/03/21(土) 18:57:49.132 ID:/NmUWTKpj<> ここら辺に住んでる奴らマンション作ろうとする俺等のマンションより高いから邪魔だ！って言うし終わってね？ <>
エッヂの名無し<><>2026/03/21(土) 18:57:58.644 ID:E0mXqqmUd<> 印西市はデータセンターのおかげで福祉とか手厚いのにな <>
エッヂの名無し<><>2026/03/21(土) 18:58:01.655 ID:E9fBxdcVO<> &gt;&gt;150<br>そんでも千葉の山奥とかのが流石に安上がりやろ？ <>
エッヂの名無し<><>2026/03/21(土) 18:58:02.838 ID:WqFahSTTn<> ほんまジャップって他人の足引っ張るの好きだよな <>
エッヂの名無し<><>2026/03/21(土) 18:58:07.862 ID:5CJfZjJnt<> 昔住んでたけど北総線ってまだ馬鹿みたいに運賃高いんか？ <>
